"CODIGO";"CODIGOCONTA";"CODIGOUSUARIO";"USUARIO";"DHMODIFICACAO"
"3007,000000";"4097,000000";"140,000000";"RETOMA";"14/09/2018 14:40"
"3008,000000";"3911,000000";"140,000000";"RETOMA";"14/09/2018 14:40"
"3009,000000";"4153,000000";"60,000000";"RETOMA";"05/10/2018 10:00"
"3010,000000";"4166,000000";"60,000000";"RETOMA";"10/10/2018 15:19"
"3011,000000";"4169,000000";"60,000000";"RETOMA";"11/10/2018 10:58"
"3012,000000";"4150,000000";"9,000000";"RETOMA";"26/10/2018 12:32"
"3013,000000";"4143,000000";"9,000000";"RETOMA";"26/10/2018 12:32"
"3014,000000";"4152,000000";"9,000000";"RETOMA";"26/10/2018 12:32"
"3015,000000";"4130,000000";"9,000000";"RETOMA";"26/10/2018 12:32"
"3016,000000";"4161,000000";"9,000000";"RETOMA";"26/10/2018 12:32"
"3056,000000";"4210,000000";"15,000000";"ALE_VIOTTO";"15/04/2019 16:22"
"3057,000000";"4211,000000";"117,000000";"ALE_VIOTTO";"15/04/2019 16:23"
"3058,000000";"4212,000000";"127,000000";"ALE_VIOTTO";"15/04/2019 16:23"
"3059,000000";"4213,000000";"11,000000";"ALE_VIOTTO";"15/04/2019 16:24"
"3060,000000";"4214,000000";"60,000000";"ALE_VIOTTO";"15/04/2019 16:25"
"3063,000000";"4217,000000";"100,000000";"ALE_VIOTTO";"15/04/2019 16:26"
"3067,000000";"4221,000000";"8,000000";"ALE_VIOTTO";"15/04/2019 16:28"
"3068,000000";"4222,000000";"9,000000";"ALE_VIOTTO";"15/04/2019 16:28"
"3069,000000";"4223,000000";"10,000000";"ALE_VIOTTO";"15/04/2019 16:28"
"3070,000000";"4218,000000";"5,000000";"ALE_VIOTTO";"15/04/2019 16:29"
"3071,000000";"4224,000000";"115,000000";"ALE_VIOTTO";"16/04/2019 13:56"
"3074,000000";"4220,000000";"106,000000";"RETOMA";"06/08/2019 10:19"
"3075,000000";"4104,000000";"5,000000";"RETOMA";"27/08/2019 13:34"
"3076,000000";"4172,000000";"5,000000";"RETOMA";"27/08/2019 13:34"
"3077,000000";"4176,000000";"5,000000";"RETOMA";"27/08/2019 13:34"
"3078,000000";"3958,000000";"5,000000";"RETOMA";"27/08/2019 13:34"
"3079,000000";"3941,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3080,000000";"4159,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3081,000000";"4175,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3082,000000";"4267,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3083,000000";"4265,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3084,000000";"4264,000000";"60,000000";"RETOMA";"29/11/2019 13:36"
"3085,000000";"4177,000000";"9,000000";"ALE_VIOTTO";"06/02/2020 14:52"
"3087,000000";"866,000000";"145,000000";"ACESARFS";"22/09/2021 09:37"
"3088,000000";"995,000000";"144,000000";"RETOMA";"22/09/2021 09:46"
"3089,000000";"996,000000";"144,000000";"RETOMA";"22/09/2021 09:46"
"3090,000000";"4368,000000";"144,000000";"RETOMA";"22/09/2021 09:48"
"3091,000000";"4330,000000";"144,000000";"RETOMA";"22/09/2021 09:48"
"3092,000000";"4301,000000";"9,000000";"ALE_VIOTTO";"28/09/2021 19:08"
"3093,000000";"3829,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3094,000000";"4258,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3095,000000";"3830,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3096,000000";"3832,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3097,000000";"4271,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3098,000000";"4273,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3099,000000";"4337,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3100,000000";"4147,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3101,000000";"3831,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3102,000000";"4069,000000";"146,000000";"NUNO";"06/10/2021 16:37"
"3103,000000";"3680,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3104,000000";"3689,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3105,000000";"3675,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3106,000000";"3679,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3107,000000";"3904,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3108,000000";"3676,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3109,000000";"3677,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3110,000000";"3678,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3111,000000";"3690,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3112,000000";"3681,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3113,000000";"4131,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3114,000000";"3686,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3115,000000";"3682,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3116,000000";"3688,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3117,000000";"3683,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3118,000000";"3685,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3119,000000";"3684,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3120,000000";"4197,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3121,000000";"3687,000000";"146,000000";"NUNO";"06/10/2021 16:38"
"3122,000000";"4381,000000";"100,000000";"ALE_VIOTTO";"18/10/2021 11:30"
"3123,000000";"747,000000";"147,000000";"RETOMA";"29/10/2021 14:39"
"3124,000000";"765,000000";"147,000000";"RETOMA";"29/10/2021 14:39"
